央视频道,#genre#
 吉林卫视,http://39.135.36.157:18890/000000001000/6042486520432105075/1.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=6042486520432105075&owchid=ystenlive&owsid=1106497909461400661&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4zsyYJ9%2f94ZJUxUEiCPKz71GdIgOKPVNKAV5cZDiBiTfpeXwtOnUwYO06%2bu%2fL6TfF%2fffImHwCRpMFmrhzVqshX$广西移动
 宁夏卫视,http://39.135.36.150:18890/000000001000/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000031451&owchid=ystenlive&owsid=1106497909461406396&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhdYL5WAeBmY961KZAiDk7oIQRwL3YBarKlFU8QNIToCi96iZhaB6NBJIISIjQ00jB$广西移动
 内蒙古卫视,http://39.135.36.138:18890/000000001000/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000014080&owchid=ystenlive&owsid=1106497909461412819&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhN3VZo%2fq60rUnbic%2fTx5hxEUA%2fCrpP4GEvV3vfXDDDKv4OC8OhxCTOd9DFYTiOuf7$广西移动
 新疆卫视,http://39.135.36.146:18890/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000029441&owchid=ystenlive&owsid=1106497909461419044&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjh5I4MdhcP3Mp5W80M2R4dfnt8vf6miKZMTn2f0J2ZVbDi2MMl6qImE0%2bmFOeDvrFW$广西移动
 西藏卫视,http://39.135.36.141:18890/000000001000/6603041244077933770/1.m3u8?channel-id=ystenlive&Contentid=6603041244077933770&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=6603041244077933770&owchid=ystenlive&owsid=1106497909461425998&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4rU4xzu091vKo8roYmr5h0BUDfpV78hsy2ysppzSDfUZCxoKss4LitbPhVYxcC0QN4CD2KiJutsirhMo3jfYAi$广西移动
 湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8$移动源
 浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8$移动源
 江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8$移动源
 江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225615/index.m3u8$移动源
 重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8$移动源
 辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8$移动源
 东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8$移动源
 四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225621/index.m3u8$移动源
 康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$移动源
 广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8$移动源
 河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8$移动源
 山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8$移动源
 陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8$移动源
 贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8$移动源
 湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8$移动源
 青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8$移动源
 青海安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$移动源
 安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225631/index.m3u8$移动源
 宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8$移动源
 甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$移动源
 内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8$移动源
 新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8$移动源
 云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225636/index.m3u8$移动源
 吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8$移动源
 西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8$移动源
 海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8$移动源
 黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225640/index.m3u8$移动源
 广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225641/index.m3u8$移动源
 浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225643/index.m3u8$移动源
 江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225644/index.m3u8$移动源
 深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225645/index.m3u8$移动源
 东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225647/index.m3u8$移动源
 天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225648/index.m3u8$移动源
 北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225651/index.m3u8$移动源
 山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225650/index.m3u8$移动源
 江苏卫视,http://39.134.52.153/PLTV/88888888/224/3221226098/1.m3u8$咪咕源
 湖南卫视,http://39.134.52.153/PLTV/88888888/224/3221226113/1.m3u8$咪咕源
 湖北卫视,http://39.134.52.153/PLTV/88888888/224/3221226100/1.m3u8$咪咕源
 北京卫视,http://39.134.52.153/PLTV/88888888/224/3221226163/1.m3u8$咪咕源
 东方卫视,http://39.134.52.153/PLTV/88888888/224/3221226155/1.m3u8$咪咕源
 天津卫视,http://39.134.52.153/PLTV/88888888/224/3221226103/1.m3u8$咪咕源
 浙江卫视,http://39.134.52.153/PLTV/88888888/224/3221226074/1.m3u8$咪咕源
 广西卫视,http://39.134.52.153/PLTV/88888888/224/3221226119/1.m3u8$咪咕源
 广东卫视,http://39.134.52.153/PLTV/88888888/224/3221226135/1.m3u8$咪咕源
 辽宁卫视,http://39.134.52.153/PLTV/88888888/224/3221226125/1.m3u8$咪咕源
 吉林卫视,http://39.134.52.153/PLTV/88888888/224/3221226127/1.m3u8$咪咕源
 青海卫视,http://39.134.52.153/PLTV/88888888/224/3221226111/1.m3u8$咪咕源
 新疆卫视,http://39.134.52.153/PLTV/88888888/224/3221226090/1.m3u8$咪咕源
 宁夏卫视,http://39.134.52.153/PLTV/88888888/224/3221226092/1.m3u8$咪咕源
 黑龙江卫视,http://39.134.52.153/PLTV/88888888/224/3221226084/1.m3u8$咪咕源
 甘肃卫视,http://39.134.52.153/PLTV/88888888/224/3221226104/1.m3u8$咪咕源
 河南卫视,http://39.134.52.153/PLTV/88888888/224/3221226115/1.m3u8$咪咕源
 河北卫视,http://39.134.52.153/PLTV/88888888/224/3221226131/1.m3u8$咪咕源
 山东卫视,http://39.134.52.153/PLTV/88888888/224/3221226107/1.m3u8$咪咕源
 山西卫视,http://39.134.52.153/PLTV/88888888/224/3221226076/1.m3u8$咪咕源
 重庆卫视,http://39.134.52.153/PLTV/88888888/224/3221226137/1.m3u8$咪咕源
 四川卫视,http://39.134.52.153/PLTV/88888888/224/3221226078/1.m3u8$咪咕源
 贵州卫视,http://39.134.52.153/PLTV/88888888/224/3221226102/1.m3u8$咪咕源
 云南卫视,http://39.134.52.153/PLTV/88888888/224/3221226117/1.m3u8$咪咕源
 江西卫视,http://39.134.52.153/PLTV/88888888/224/3221226080/1.m3u8$咪咕源
 深圳卫视,http://39.134.52.153/PLTV/88888888/224/3221226105/1.m3u8$咪咕源
 海南卫视,http://39.134.52.153/PLTV/88888888/224/3221226109/1.m3u8$咪咕源
 内蒙古卫视,http://39.134.52.153/PLTV/88888888/224/3221226123/1.m3u8$咪咕源
 东南卫视,http://39.134.52.153/PLTV/88888888/224/3221226124/1.m3u8$咪咕源
 安徽卫视,http://39.134.52.153/PLTV/88888888/224/3221226134/1.m3u8$咪咕源
 江西卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225536/index.m3u8$江苏OTT源
 浙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225544/index.m3u8$江苏OTT源
 北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225574/index.m3u8$江苏OTT源
 云南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225591/index.m3u8$江苏OTT源
 广东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225592/index.m3u8$江苏OTT源
 安徽卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225634/index.m3u8$江苏OTT源
 江苏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225782/index.m3u8$江苏OTT源
 青海卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225783/index.m3u8$江苏OTT源
 贵州卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225787/index.m3u8$江苏OTT源
 山西卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225786/index.m3u8$江苏OTT源
 辽宁卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225802/index.m3u8$江苏OTT源
 山东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225804/index.m3u8$江苏OTT源
 广西卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225806/index.m3u8$江苏OTT源
 天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225808/index.m3u8$江苏OTT源
 海南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225810/index.m3u8$江苏OTT源
 重庆卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225812/index.m3u8$江苏OTT源
 四川卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225814/index.m3u8$江苏OTT源
 河南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225815/index.m3u8$江苏OTT源
 东南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225816/index.m3u8$江苏OTT源
 内蒙古卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225836/index.m3u8$江苏OTT源
 云南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225838/index.m3u8$江苏OTT源
 河北卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225840/index.m3u8$江苏OTT源
 宁夏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225842/index.m3u8$江苏OTT源
 新疆卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225844/index.m3u8$江苏OTT源
 甘肃卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225846/index.m3u8$江苏OTT源
 湖南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225854/index.m3u8$江苏OTT源
 东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225856/index.m3u8$江苏OTT源
 深圳卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225862/index.m3u8$江苏OTT源
 湖北卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225877/index.m3u8$江苏OTT源
 吉林卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225883/index.m3u8$江苏OTT源
 黑龙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221226374/index.m3u8$江苏OTT源
 西藏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221226376/index.m3u8$江苏OTT源
 厦门卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221226996/index.m3u8$江苏OTT源
 安多卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221226999/index.m3u8$江苏OTT源
 浙江卫视,http://121.31.30.90:8085/ysten-business/live/hdzhejiangstv/1.m3u8$广西联通源
 江苏卫视,http://121.31.30.90:8085/ysten-business/live/hdjiangsustv/1.m3u8$广西联通源
 湖南卫视,http://121.31.30.90:8085/ysten-business/live/hdhunanstv/1.m3u8$广西联通源
 东方卫视,http://121.31.30.90:8085/ysten-business/live/hddongfangstv/1.m3u8$广西联通源
 北京卫视,http://121.31.30.90:8085/ysten-business/live/hdbeijingstv/1.m3u8$广西联通源
 广东卫视,http://121.31.30.90:8085/ysten-business/live/hdguangdongstv/1.m3u8$广西联通源
 天津卫视,http://121.31.30.90:8085/ysten-business/live/hdtianjinstv/1.m3u8$广西联通源
 深圳卫视,http://121.31.30.90:8085/ysten-business/live/hdshenzhenstv/1.m3u8$广西联通源
 山东卫视,http://121.31.30.90:8085/ysten-business/live/hdshandongstv/1.m3u8$广西联通源
 黑龙江卫视,http://121.31.30.90:8085/ysten-business/live/hdheilongjiangstv/1.m3u8$广西联通源
 江西卫视,http://121.31.30.90:8085/ysten-business/live/jiangxistv/1.m3u8$广西联通源
 重庆卫视,http://121.31.30.90:8085/ysten-business/live/chongqingstv/1.m3u8$广西联通源
 辽宁卫视,http://121.31.30.90:8085/ysten-business/live/liaoningstv/1.m3u8$广西联通源
 四川卫视,http://121.31.30.90:8085/ysten-business/live/sichuanstv/1.m3u8$广西联通源
 广西卫视,http://121.31.30.90:8085/ysten-business/live/guangxistv/1.m3u8$广西联通源
 河北卫视,http://121.31.30.90:8085/ysten-business/live/hebeistv/1.m3u8$广西联通源
 山西卫视,http://121.31.30.90:8085/ysten-business/live/shanxistv/1.m3u8$广西联通源
 陕西卫视,http://121.31.30.90:8085/ysten-business/live/shanxi1stv/1.m3u8$广西联通源
 安徽卫视,http://121.31.30.90:8085/ysten-business/live/anhuistv/1.m3u8$广西联通源
 河南卫视,http://121.31.30.90:8085/ysten-business/live/henanstv/1.m3u8$广西联通源
 青海卫视,http://121.31.30.90:8085/ysten-business/live/qinghaistv/1.m3u8$广西联通源
 贵州卫视,http://121.31.30.90:8085/ysten-business/live/guizhoustv/1.m3u8$广西联通源
 宁夏卫视,http://121.31.30.90:8085/ysten-business/live/ningxiastv/1.m3u8$广西联通源
 甘肃卫视,http://121.31.30.90:8085/ysten-business/live/gansustv/1.m3u8$广西联通源
 内蒙古卫视,http://121.31.30.90:8085/ysten-business/live/neimenggustv/1.m3u8$广西联通源
 新疆卫视,http://121.31.30.90:8085/ysten-business/live/xinjiangstv/1.m3u8$广西联通源
 海南卫视,http://121.31.30.90:8085/ysten-business/live/lvyoustv/1.m3u8$广西联通源
 吉林卫视,http://121.31.30.90:8085/ysten-business/live/jilinstv/1.m3u8$广西联通源
 湖北卫视,http://121.31.30.90:8085/ysten-business/live/hubeistv/1.m3u8$广西联通源
 西藏卫视,http://121.31.30.90:8085/ysten-business/live/xizangstv/1.m3u8$广西联通源
 云南卫视,http://121.31.30.90:8085/ysten-business/live/yunnanstv/1.m3u8$广西联通源
 东方卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4699937686040264690/1.m3u8?channel-id=ystenlive&Contentid=4699937686040264690&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4699937686040264690&owchid=ystenlive&owsid=7951969344461368555$天途电信源
 辽宁卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7638375013635582245/1.m3u8?channel-id=ystenlive&Contentid=7638375013635582245&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7638375013635582245&owchid=ystenlive&owsid=7951969344461605286$天途电信源
 江苏卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4690153511271751319/1.m3u8?channel-id=ystenlive&Contentid=4690153511271751319&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4690153511271751319&owchid=ystenlive&owsid=7951969344461388681$天途电信源
 浙江卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4945391150963996912/1.m3u8?channel-id=ystenlive&Contentid=4945391150963996912&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4945391150963996912&owchid=ystenlive&owsid=7951969344461378244$天途电信源
 黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8467838254824392379/1.m3u8?channel-id=ystenlive&Contentid=8467838254824392379&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8467838254824392379&owchid=ystenlive&owsid=7951969344461634763$天途电信源
 广东卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6604532991586541024/1.m3u8?channel-id=ystenlive&Contentid=6604532991586541024&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6604532991586541024&owchid=ystenlive&owsid=7951969344461463247$天途电信源
 北京卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8258663409451267714/1.m3u8?channel-id=ystenlive&Contentid=8258663409451267714&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8258663409451267714&owchid=ystenlive&owsid=7951969344461450633$天途电信源
 深圳卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7696950400632248401/1.m3u8?channel-id=ystenlive&Contentid=7696950400632248401&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7696950400632248401&owchid=ystenlive&owsid=7951969344461357746$天途电信源
 安徽卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4774346722046993363/1.m3u8?channel-id=ystenlive&Contentid=4774346722046993363&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4774346722046993363&owchid=ystenlive&owsid=7951969344461700339$天途电信源
 天津卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8798367982904688776/1.m3u8?channel-id=ystenlive&Contentid=8798367982904688776&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8798367982904688776&owchid=ystenlive&owsid=7951969344461336601$天途电信源
 湖北卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6956052407855047826/1.m3u8?channel-id=ystenlive&Contentid=6956052407855047826&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6956052407855047826&owchid=ystenlive&owsid=7951969344461779002$天途电信源
 东南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7721801662260370363/1.m3u8?channel-id=ystenlive&Contentid=7721801662260370363&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7721801662260370363&owchid=ystenlive&owsid=7951969344461473190$天途电信源
 贵州卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/5468064193211864646/1.m3u8?channel-id=ystenlive&Contentid=5468064193211864646&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5468064193211864646&owchid=ystenlive&owsid=7951969344461411026$天途电信源
 江西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/5616078396620462481/1.m3u8?channel-id=ystenlive&Contentid=5616078396620462481&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5616078396620462481&owchid=ystenlive&owsid=7951969344462021624$天途电信源
 四川卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8744805262559782299/1.m3u8?channel-id=ystenlive&Contentid=8744805262559782299&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8744805262559782299&owchid=ystenlive&owsid=7951969344462057443$天途电信源
 重庆卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4995134319251569870/1.m3u8?channel-id=ystenlive&Contentid=4995134319251569870&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4995134319251569870&owchid=ystenlive&owsid=7951969344462067550$天途电信源
 河南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7304224304099543804/1.m3u8?channel-id=ystenlive&Contentid=7304224304099543804&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7304224304099543804&owchid=ystenlive&owsid=7951969344461755474$天途电信源
 湖南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8655038471675748531/1.m3u8?channel-id=ystenlive&Contentid=8655038471675748531&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8655038471675748531&owchid=ystenlive&owsid=7951969344461592272$天途电信源
 山东卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7347081113971056899/1.m3u8?channel-id=ystenlive&Contentid=7347081113971056899&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7347081113971056899&owchid=ystenlive&owsid=7951969344462114923$天途电信源
 河北卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8360637122634561354/1.m3u8?channel-id=ystenlive&Contentid=8360637122634561354&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8360637122634561354&owchid=ystenlive&owsid=7951969344461399812$天途电信源
 吉林卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6042486520432105075/1.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6042486520432105075&owchid=ystenlive&owsid=7951969344462039628$天途电信源
 山西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4821787565788875765/1.m3u8?channel-id=ystenlive&Contentid=4821787565788875765&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4821787565788875765&owchid=ystenlive&owsid=7951969344461967835$天途电信源
 海南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7899627377857656087/1.m3u8?channel-id=ystenlive&Contentid=7899627377857656087&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7899627377857656087&owchid=ystenlive&owsid=7951969344461185870$天途电信源
 云南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8567124785369040339/1.m3u8?channel-id=ystenlive&Contentid=8567124785369040339&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8567124785369040339&owchid=ystenlive&owsid=7951969344461986086$天途电信源
 陕西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7120278140251237664/1.m3u8?channel-id=ystenlive&Contentid=7120278140251237664&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7120278140251237664&owchid=ystenlive&owsid=7951969344461996999$天途电信源
 新疆卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/5802765535081445534/1.m3u8?channel-id=ystenlive&Contentid=5802765535081445534&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5802765535081445534&owchid=ystenlive&owsid=7951969344462129202$天途电信源
 广西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8069815772565148726/1.m3u8?channel-id=ystenlive&Contentid=8069815772565148726&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8069815772565148726&owchid=ystenlive&owsid=7951969344462006482$天途电信源
 青海卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6721180114242078041/1.m3u8?channel-id=ystenlive&Contentid=6721180114242078041&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6721180114242078041&owchid=ystenlive&owsid=7951969344461946004$天途电信源
 甘肃卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8938598377512027715/1.m3u8?channel-id=ystenlive&Contentid=8938598377512027715&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8938598377512027715&owchid=ystenlive&owsid=7951969344461714249$天途电信源
 内蒙古卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/5559214655508729688/1.m3u8?channel-id=ystenlive&Contentid=5559214655508729688&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5559214655508729688&owchid=ystenlive&owsid=7951969344462030593$天途电信源
